Column1,Column2,Column3
2750,1679,-100
2843,1679,-147
3202,1679,-523
3268,1679,-789
3255,1675,-817
3243,1612,-835
3230,1452,-852
3217,1410,-852
3105,1365,-885
2957,1295,-885
2907,988,-885
2831,961,-885
2195,838,-866
1914,539,-709
1090,246,-652
765,-133,-486
51,-537,-466
-174,-554,-463
-948,-899,-109
-1464,-1208,46
-1815,-1149,108
-1981,-1168,242
-2677,-1312,310
-2692,-1379,382
-3250,-1428,491
-3346,-1552,583
-3744,-1391,633
-3705,-1614,549
-3919,-1509,554
-4095,-1673,502
-4419,-2077,306
-4610,-2158,145
-4903,-2633,70
-4878,-3027,-671
-4837,-3515,-717
-4797,-3722,-988
-4806,-3778,-1359
-4799,-3786,-1368
-4682,-3782,-1473
-4649,-3803,-1823
-4266,-3784,-1919
-4150,-3728,-2025
-3911,-3664,-2067
-3893,-3589,-1970
-3802,-3505,-1873
-3730,-3423,-1761
-3266,-3372,-1618
-3350,-3267,-1429
-3214,-3006,-941
-2670,-2419,-703
-2558,-2080,-480
-1919,-1249,-148
-1690,-867,124
-1144,-465,404
-925,23,676
-290,458,740
88,1069,842
972,1111,877
1398,1747,893
2010,1908,887
2422,2106,854
2510,2158,825
2572,2303,806
2607,2287,794
2627,2267,813
2632,2253,830
2632,2246,874
2285,2246,898
2158,1655,1007
1733,1564,1065
1389,1128,1110
1001,1009,1109
91,498,1173
-123,405,1166
-661,284,1359
-1085,239,1367
-1180,153,1386
-1398,-57,1408
-1459,-140,1383
-1538,-207,1358
-1569,-278,1340
-1593,-391,1323
-1607,-455,1304
-1620,-484,1094
-1521,-559,1077
-1450,-579,807
-1374,-621,727
-1013,-631,496
-985,-641,339
-921,-677,306
-813,-646,304
-730,-646,160
-701,-641,78
-687,-637,69
-682,-595,61
-659,-546,48
-477,-345,-70
-486,-323,-98
-215,-197,-358
6,-145,-853
377,-80,-1008
589,-93,-1220
971,87,-1449
1070,-21,-1643
1122,298,-1942
1161,70,-2093
1170,-287,-2343
1034,-633,-2729
879,-869,-2980
740,-1088,-3138
435,-1446,-3083
-266,-1858,-3053
-599,-2128,-2807
-1156,-2525,-2816
-1636,-2594,-2875
-2223,-2763,-2805
-2484,-2949,-2586
-3100,-2847,-2411
-3368,-3212,-2173
-3915,-3312,-2062
-4357,-3611,-1735
-4384,-3654,-1548
-4978,-3765,-1436
-5000,-3554,-1353
-5413,-3517,-1080
-5338,-3523,-855
-5316,-3444,-661
-5707,-3324,-495
-5932,-3148,-344
-5909,-3194,-214
-6147,-3077,-147
-6274,-3007,-3
-6094,-3132,139
-5910,-2993,281
-5776,-2987,413
-5683,-2874,510
-5472,-2781,700
-5335,-2650,822
-5173,-2436,962
-4907,-2165,1063
-4663,-1894,1256
-4317,-1616,1481
-3969,-1252,1698
-3527,-819,1957
-2963,-384,2214
-2425,30,2435
-1762,523,2741
-1318,902,2834
-770,1673,2922
-148,2090,3043
353,2505,3121
1177,2835,3091
1690,3075,3028
1990,3179,2912
2324,3252,2559
2522,3219,2461
2751,3143,2201
2959,3046,2026
2981,2831,1775
2796,2710,1589
2813,2468,1340
2786,2321,1106
2751,2165,865
2638,1905,571
2576,1744,298
2115,1567,16
1839,624,-763
1216,265,-989
1047,-18,-1196
710,-217,-1430
580,-448,-1694
226,-664,-2104
48,-975,-2354
-409,-1251,-2623
-566,-1462,-2829
-709,-1972,-3335
-853,-2232,-3651
-996,-2666,-4199
-1138,-2915,-4894
-1405,-3238,-5034
-1578,-3578,-5311
-1763,-3905,-5438
-1926,-4119,-5747
-2351,-4336,-5932
-2697,-5167,-6114
-2956,-5385,-6335
-3624,-6374,-6669
-3808,-6473,-6630
-4109,-6551,-6588
-4248,-6587,-6550
-4484,-6604,-6518
-4630,-6639,-6485
-4717,-6499,-6270
-4849,-6348,-5942
-4828,-5983,-5766
-4796,-5994,-5304
-4838,-5901,-5296
-4891,-5902,-5187
-4958,-5801,-5180
-5091,-5801,-5056
-5309,-5792,-4745
-5340,-5800,-4677
-5537,-5815,-4569
-5712,-5828,-4575
-5953,-5842,-4534
-5901,-5863,-4299
-5836,-5711,-4175
-5803,-5772,-3907
-5718,-5792,-3807
-5617,-5717,-3672
-5497,-5469,-3548
-5344,-5379,-3614
-5142,-4948,-3396
-4708,-4723,-3457
-4544,-4583,-3517
-4184,-4423,-3552
-3847,-3994,-3570
-3560,-3759,-3579
-3073,-3659,-3740
-2703,-3438,-3756
-2337,-3158,-3775
-2339,-3080,-3910
-2350,-2969,-3952
-2348,-3002,-3972
-2336,-3033,-4007
-2323,-2992,-4045
-2319,-3058,-4085
-2614,-3110,-3935
-2657,-3140,-3933
-2900,-2963,-3365
-2953,-2849,-3012
-2966,-2800,-2575
-3012,-2714,-2537
-2979,-2611,-2060
-2950,-2281,-1873
-2922,-2213,-1644
-2902,-1847,-1426
-2648,-1729,-1179
-2628,-954,-947
-2470,-936,-833
-2481,-857,-425
-2518,-828,-424
-2582,-844,-334
-2672,-888,-221
-2922,-962,-98
-3137,-1039,-90
-3343,-1137,-72
-3633,-1275,91
-3824,-1506,69
-3993,-1679,-47
-4168,-2114,-156
-4340,-2312,-267
-4502,-2527,-384
-4641,-2756,-578
-4303,-2999,-795
-4111,-3107,-1021
-4083,-3108,-1338
-3528,-3073,-1460
-3438,-3045,-1871
-3327,-3099,-2080
-2799,-2783,-2151
-2616,-2780,-2205
-2143,-2770,-2371
-1864,-2502,-2542
-1322,-2338,-2740
-814,-2224,-2742
-647,-2112,-2882
-208,-1840,-3313
8,-1667,-3254
232,-1507,-3610
404,-1387,-3614
538,-1464,-3784
618,-1730,-4259
773,-1717,-4360
1033,-1862,-5135
1039,-2112,-5163
1156,-2133,-5179
1105,-2245,-5231
1019,-2367,-5279
889,-2479,-5381
733,-2633,-5461
417,-2894,-5654
237,-3061,-5808
-96,-3486,-5922
-322,-3653,-6004
-538,-3988,-6097
-733,-4170,-6163
-927,-4325,-6227
-1121,-4474,-6256
-1335,-4617,-6342
-1472,-4589,-6449
-1245,-4793,-6548
-1413,-4853,-6639
-1159,-4524,-6714
-1091,-4217,-6735
-701,-4042,-6645
-863,-3877,-6600
-820,-3780,-6569
-723,-3813,-6661
-770,-3781,-6676
-668,-3634,-6628
-804,-3726,-6591
-976,-3682,-6598
-1184,-4005,-6734
-1426,-4357,-6801
-1588,-4718,-6956
-1861,-4935,-7006
-2228,-5155,-7118
-2401,-5413,-7183
-2811,-5696,-7149
-3030,-5977,-7160
-3449,-6221,-6981
-3832,-6016,-6569
-3833,-6168,-6415
-4193,-5620,-5866
-4225,-5505,-5658
-4346,-5491,-5425
-4513,-5110,-5253
-4678,-5141,-4826
-4783,-5074,-4551
-4881,-5014,-4222
-4961,-4887,-3924
-5022,-4848,-3592
-5087,-4607,-3207
-5098,-4370,-2527
-5103,-4250,-2244
-5078,-3994,-1905
-5578,-3883,-1350
-5922,-3814,-798
-6382,-3667,-535
-6808,-3592,-3
-6949,-3531,146
-7151,-3460,346
-7376,-3339,462
-7455,-3249,679
-7782,-3273,772
-7925,-3148,853
-7882,-3093,992
-8078,-3050,1035
-8138,-3038,1079
-8216,-2988,1122
-8311,-3025,1165
-8247,-3110,1168
-8182,-3204,1168
-8117,-3679,848
-8052,-3771,525
-7916,-3975,494
-7705,-4080,244
-7512,-4108,-31
-7444,-4542,-614
-7417,-4628,-650
-7290,-4886,-1136
-7201,-4905,-1238
-6857,-4905,-2006
-6468,-4905,-2281
-5840,-4905,-2957
-5601,-4924,-3014
-5186,-4963,-3272
-4759,-4854,-3293
-4178,-4742,-3327
-3965,-4647,-3373
-3473,-4220,-3423
-2912,-3770,-3476
-2527,-3298,-3087
-1572,-2721,-2998
-1047,-2083,-2663
-306,-1667,-2523
351,-866,-2110
910,-217,-1663
1708,401,-1502
2382,1060,-1343
2865,1236,-891
3339,1974,-632
3671,2389,-364
4063,2982,81
4092,3230,457
4210,3640,1025
4424,4168,1342
4414,4544,1883
4439,4736,2146
4374,4827,2662
4318,4851,2780
4273,4868,2866
4228,4883,2945
4120,4898,3022
4025,4906,3098
3894,4822,3173
3757,4793,3141
3736,4484,3029
3633,4058,2814
3473,3766,2007
3461,3145,1932
3438,2518,1159
3412,1989,633
3415,1355,-67
3472,1219,-278
3384,664,-1134
3285,69,-1569
3161,-304,-2123
3057,-723,-2260
2962,-1046,-2603
2866,-1123,-2609
2697,-1209,-2613
2550,-1274,-2615
2236,-1348,-2615
2071,-1420,-2614
1613,-1395,-2097
1021,-1410,-1928
502,-1172,-1400
187,-1060,-1098
94,-669,-944
-307,-616,-377
-496,-619,-377
-607,-621,-377
-589,-625,-375
-577,-629,-372
-554,-633,-369
-743,-639,-685
-772,-938,-1077
-751,-990,-1399
-773,-1421,-1545
-772,-1830,-1895
-834,-2035,-2213
-843,-2611,-2287
-896,-2686,-2287
-1073,-3082,-2287
-1194,-3089,-2287
-1318,-3089,-2287
-1392,-3093,-2287
-1932,-3099,-2255
-2021,-3106,-1956
-2077,-3100,-1690
-2132,-2870,-1581
-2173,-2795,-1217
-2217,-2333,-1150
-2151,-2312,-1150
-2153,-1989,-1150
-2091,-1981,-1150
-1934,-1599,-1077
-1359,-1493,-1114
-1288,-1451,-1100
-1096,-1437,-1131
-982,-1394,-1165
-909,-1354,-1147
-718,-1169,-1200
-557,-1119,-1184
-370,-901,-1198
-309,-828,-1205
-223,-637,-1208
-21,-574,-1205
116,-526,-1140
456,-364,-1042
1389,239,-983
1472,454,-1176
1899,652,-1077
2017,861,-1116
2633,1014,-1064
2827,1289,-1003
3250,1622,-995
3282,1867,-757
3362,2044,-525
3384,2297,-330
3383,2551,-59
3306,2712,260
3151,2834,563
2958,2962,924
2738,3062,1224
2372,2995,1456
1917,2682,1771
1475,2416,2098
803,2265,2412
-26,1861,2613
-629,1589,2763
-1014,1288,2699
-1689,937,2588
-1978,393,2452
-2446,-214,2291
-2780,-635,2119
-2935,-925,1729
-3181,-1175,1357
-3258,-1460,821
-3381,-1773,657
-3390,-2368,138
-3393,-2528,-211
-3401,-2718,-607
-3475,-3101,-774
-3560,-3563,-1362
-3709,-3723,-1417
-3739,-3911,-1517
-3792,-3958,-1579
-3924,-4131,-1555
-4069,-4114,-1511
-4093,-4088,-1500
-4116,-4052,-1457
-4144,-4015,-1415
-4174,-3978,-1310
-4140,-3876,-1184
-4011,-3809,-983
-3946,-3520,-887
-3880,-3298,-788
-3835,-2982,-683
-3548,-2799,-614
-3540,-2724,-520
-3534,-2515,-410
-3529,-2274,-64
-3521,-2247,5
-3529,-1931,589
-3545,-1864,558
-3677,-1903,511
-3866,-1954,448
-3962,-2018,373
-4126,-2098,282
-4229,-2293,188
-4325,-2398,19
-4506,-2623,-627
-4665,-2783,-768
-4802,-2974,-985
-5054,-3286,-1437
-5152,-3549,-1756
-5455,-3815,-1897
-5632,-4336,-2098
-5770,-4441,-2304
-5882,-4552,-2506
-5923,-4668,-2720
-5981,-4781,-2945
-6061,-4899,-3163
-6173,-4932,-3120
-6150,-4801,-2972
-6190,-4846,-2834
-6173,-5050,-2968
-6178,-4735,-3091
-6200,-4831,-3271
-6313,-4988,-3420
-6376,-5154,-3569
-5912,-4950,-3723
-5989,-5109,-3880
-6015,-5262,-4041
-5843,-5387,-4205
-5820,-5508,-4375
-5736,-5645,-4555
-5344,-5727,-4813
-5104,-5763,-5085
-4829,-5783,-5338
-4483,-5705,-5528
-3958,-5616,-5665
-3560,-5413,-5736
-3065,-5156,-5880
-2623,-4879,-6054
-2290,-4588,-6034
-1948,-4283,-5947
-1607,-4016,-5834
-1331,-3798,-6062
-1121,-3513,-5902
-944,-3633,-6541
-798,-3621,-6649
-722,-3683,-6599
-577,-3672,-6771
-821,-4016,-6883
-733,-3971,-7042
-934,-3957,-6959
-851,-4016,-6880
-1199,-3921,-6812
-1534,-4250,-6756
-1957,-4306,-6714
-1999,-4515,-6628
-2779,-4587,-6156
-2956,-4697,-6072
-3319,-4908,-5991
-3283,-4911,-5980
-3574,-4930,-5980
-3804,-5002,-5980
-3792,-5137,-5980
-3823,-5187,-5980
-3905,-5283,-5991
-3938,-5800,-6071
-3885,-6188,-7009
-3892,-6683,-7009
-3859,-6783,-7238
-3769,-6761,-7238
-3654,-6727,-7238
-3513,-6680,-7238
-3347,-6630,-7238
-3117,-6533,-7000
-2881,-6459,-6961
-2719,-6305,-6878
-2566,-5939,-6663
-2409,-5836,-6420
-2320,-5146,-5997
-2155,-4892,-5673
-2152,-4553,-5261
-2144,-4228,-4864
-2247,-3758,-4188
-2237,-3609,-4088
-2348,-3254,-3554
-2575,-3100,-3371
-2505,-3030,-3262
-2479,-2933,-2994
-2603,-2944,-2982
-2512,-2960,-2974
-2472,-2965,-2969
-2381,-2967,-2966
-2250,-3099,-3019
-2172,-3301,-3074
-1922,-3408,-3287
-1833,-3587,-3343
-1886,-3600,-3396
-1565,-3483,-3475
-1430,-3300,-3584
-1446,-3187,-3665
-1561,-3102,-3702
-1624,-3038,-3419
-1364,-3011,-3074
-1431,-2977,-2834
-1351,-2967,-2862
-1139,-2894,-2785
-1046,-2902,-2752
-1143,-2764,-2727
-1433,-2813,-2655
-1473,-2726,-2506
-1392,-2724,-2420
-1528,-2718,-2415
-1606,-2811,-2411
-1669,-2807,-2238
-1598,-2701,-2139
-1716,-2660,-2131
-1619,-2654,-1970
-1537,-2622,-1899
-1714,-2603,-1639
-1616,-2540,-1593
-1564,-2460,-1614
-1492,-2325,-1329
-1413,-2283,-1409
-1316,-2221,-885
-1171,-2101,-954
-896,-1851,-568
-783,-1629,-561
-677,-1414,-236
-588,-1133,31
-202,-590,322
86,-30,676
160,319,1163
168,508,1626
494,1103,1956
664,1413,2310
625,1807,2700
598,1864,3077
579,2333,3405
559,2323,3718
539,2323,3807
487,2342,3851
370,2342,4238
370,2407,4266
370,2371,4271
370,2371,4309
353,2371,4319
353,2407,4333
353,2407,4333
398,2411,4333
398,2414,4323
384,2390,4323
356,2365,4297
327,2339,4273
292,2319,4153
233,2342,4016
85,2345,3913
-128,2332,3859
-288,2290,3786
-394,2208,3746
-579,2141,3702
-747,2044,3633
-892,1933,3536
-1073,1823,3507
-1283,1709,3403
-1442,1580,3349
-1579,1487,3229
-1652,1380,2926
-1751,1297,2870
-1751,1238,2719
-1775,1217,2274
-1762,1198,2119
-1786,1182,1965
-1786,1039,1946
-1786,1039,1700
-1786,1039,1669
-1762,977,1619
-1899,739,1517
-1968,645,1498
-2089,600,1468
-2326,145,1409
-2790,-120,1409
-2927,-462,1325
-3164,-852,1302
-3532,-1040,1267
-3775,-1604,1237
-4405,-1856,1211
-4587,-2263,1056
-4955,-2663,1025
-4956,-3009,1014
-5436,-3238,939
-5445,-3399,738
-5455,-3583,580
-5509,-4022,276
-5655,-4029,232
-5658,-4268,124
-5658,-4268,-4
-5655,-4268,-4
-5656,-4268,-4
-5657,-4268,-4
-5658,-4268,-4
-5085,-4088,-4
-5036,-3548,211
-4682,-2975,211
-4378,-2654,211
-4121,-2335,211
-3796,-2016,211
-3258,-1785,211
-3142,-1729,201
-2827,-1618,90
-2019,-1481,-296
-1192,-1235,-716
-1096,-1132,-914
-1016,-1132,-1026
-648,-1132,-1418
-405,-1132,-1798
-359,-1132,-1823
-367,-1235,-1953
-367,-1418,-2142
-367,-1532,-2432
-367,-1670,-2434
-436,-1827,-2436
-541,-1873,-2441
-708,-1894,-2446
-922,-1927,-2510
-1038,-2112,-2511
-1211,-2121,-2512
-1229,-2186,-2353
-1247,-2224,-2353
-1256,-2224,-2345
-1256,-2224,-2345
-1256,-2224,-2345
-1194,-2222,-2355
-1136,-2178,-2430
-863,-1869,-2437
-437,-1819,-2373
-168,-1567,-2371
136,-1270,-2380
646,-848,-2249
774,-464,-1911
1105,-264,-1579
1180,152,-1451
1324,400,-1135
1537,550,-797
1617,929,-377
1650,1200,-1
1661,1312,279
1677,1464,389
1742,1696,796
1783,1743,809
1778,1997,957
1889,2081,992
1904,2247,992
1981,2314,992
2005,2421,992
2008,2427,992
2101,2423,957
2150,2415,921
2289,2401,697
2314,2276,542
2340,2194,252
2356,2047,-79
2368,1880,-518
2376,1342,-1006
2297,1094,-1402
1940,645,-1824
1523,151,-1968
1047,-352,-2312
793,-539,-2474
595,-723,-2611
284,-881,-2877
-11,-1318,-3000
-472,-1564,-3141
-630,-1819,-3249
-1013,-2008,-3436
-1168,-2139,-3619
-1706,-2327,-3722
-2039,-2859,-3920
-2294,-3242,-4207
-2585,-3652,-4593
-2828,-4011,-4641
-3399,-4307,-4632
-3507,-4333,-4646
-3546,-4616,-4667
-3578,-4638,-4667
-3613,-4650,-4666
-3631,-4658,-4650
-3649,-4666,-4538
-3668,-4673,-4514
-3570,-4655,-4471
-3584,-4550,-4451
-3385,-4353,-4431
-3324,-4332,-4418
-3153,-4269,-4398
-3184,-4258,-4382
-2847,-3891,-4284
-2791,-3605,-4120
-2816,-3631,-3898
-2569,-3415,-3851
-2635,-3344,-3709
-2628,-3349,-3578
-2709,-3346,-3282
-2792,-3321,-3116
-2863,-3224,-2678
-2928,-3177,-2445
-3020,-3123,-2384
-3137,-3068,-2321
-3216,-3013,-2245
-3340,-2968,-2153
-3586,-3156,-2073
-3662,-3319,-1994
-3727,-3345,-2116
-3784,-3514,-2309
-3840,-3616,-2295
-3970,-3874,-2555
-3970,-3830,-2644
-4043,-3790,-2607
-4038,-3754,-2586
-4031,-3718,-2602
-4022,-3680,-2557
-4012,-3484,-2683
-3939,-3267,-2767
-3491,-3184,-2926
-3263,-3054,-3138
-2979,-2997,-3325
-2897,-3042,-3468
-2522,-3044,-3784
-2393,-3096,-3880
-2324,-3165,-3861
-2260,-3291,-3858
-2191,-3267,-3841
-2238,-3437,-3864
-2091,-3453,-3814
-2234,-3617,-3707
-2368,-3768,-3551
-2515,-3780,-3320
-2741,-3828,-3039
-2884,-3838,-2665
-3026,-3816,-2207
-3258,-3733,-1744
-3434,-3602,-1212
-3640,-3385,-598
-3766,-3092,-36
-3800,-2794,534
-3770,-2448,1104
-3708,-1994,1607
-3681,-1553,2186
-3529,-1113,2727
-3391,-704,3159
-3270,-558,3286
-3147,-299,3654
-2976,-101,3955
-2731,234,4207
-2492,280,4421
-2252,636,4520
-2053,964,4501
-1925,1188,4573
-1703,1396,4634
-1025,1608,4732
-623,1824,4947
-229,2056,5043
668,2587,5194
1151,2932,5255
1535,3164,5401
1706,3427,5535
2070,3576,5681
2445,3797,5784
2843,3996,5840
2953,4133,5871
3168,4267,5722
3343,4385,5707
3475,4508,5703
3520,4567,5683
3733,4777,5691
4186,4985,5602
4296,5014,5563
4398,5218,5437
5394,5319,5336
5687,5332,5202
5690,5357,4986
5690,5369,4090
5690,5369,3622
5693,5369,3116
5700,4948,2700
5704,4625,2284
5615,4396,1719
4587,3437,1407
4233,2584,542
2625,1554,254
2008,689,-394
1325,63,-815
519,-793,-1248
-237,-1881,-2142
-418,-2013,-2142
-1253,-2419,-2142
-1862,-2942,-2142
-2495,-3134,-2142
-2843,-3164,-2142
-3333,-3263,-2135
-3343,-3280,-2135
-3720,-3294,-2143
-3901,-3407,-2161
-4127,-3434,-2178
-4223,-3619,-2195
-4317,-3814,-2212
-4464,-3833,-2280
-4556,-3901,-2355
-4557,-3936,-2478
-4557,-3977,-2625
-4556,-4043,-2750
-4551,-4037,-3088
-4544,-4112,-3136
-4470,-4097,-3871
-4250,-4490,-4138
-4114,-4559,-4626
-4021,-4589,-4790
-4147,-5122,-5623
-4246,-5186,-5726
-4360,-6061,-6546
-4478,-6374,-6951
-4651,-6450,-6918
-4790,-6620,-6881
-5061,-6729,-6839
-5373,-6799,-6793
-5696,-6859,-6742
-5866,-6891,-6609
-6123,-6821,-6306
-6186,-6691,-6210
-6388,-6636,-5992
-6737,-6519,-5450
-6761,-6454,-4992
-7116,-6405,-4568
-7193,-6387,-4416
-7535,-6273,-4052
-7537,-6091,-3738
-7570,-5894,-3515
-7513,-5800,-3328
-7312,-5586,-2974
-7192,-5328,-2652
-7008,-4989,-2271
-6670,-4588,-1908
-6269,-4139,-1418
-5854,-3602,-951
-5446,-2887,-511
-4411,-2244,-87
-3919,-1617,435
-3139,-777,636
-2504,-170,825
-1750,185,984
-1147,633,964
-633,1023,1200
-50,1082,1113
395,1123,874
693,1198,615
923,1232,506
1099,1211,358
1176,887,158
1126,754,107
1043,416,89
919,320,32
778,-20,6
703,-67,-86
280,-428,-117
-79,-643,-157
-430,-695,-144
-933,-1007,-154
-1005,-1203,-110
-1887,-1603,-76
-1954,-1584,-125
-1973,-1576,-108
-1983,-1571,-149
-1996,-1584,-255
-2002,-1554,-280
-2007,-1524,-276
-2012,-1495,-278
-1989,-1417,-309
-1984,-1393,-309
-1878,-1293,-364
-1238,-941,-458
-913,-719,-455
-522,-696,-539
-445,-682,-701
92,-573,-1208
362,-647,-1314
466,-597,-1395
794,-730,-1531
678,-782,-1604
880,-961,-1612
875,-1054,-1617
701,-1189,-1670
826,-1290,-1835
763,-1350,-1826
575,-1304,-1862
618,-1467,-1854
909,-1568,-1840
713,-1691,-1820
480,-1840,-1888
281,-1921,-1931
87,-2058,-1900
-104,-2218,-1835
-462,-2296,-1756
-666,-2391,-1672
-1198,-2484,-1575
-1448,-2541,-1494
-2097,-2522,-1387
-2410,-2496,-1251
-2853,-2858,-1130
-3101,-2936,-1035
-3184,-2893,-953
-3391,-2842,-870
-3569,-2865,-811
-3823,-2817,-828
-3842,-2778,-830
-3837,-2739,-873
-3830,-2710,-999
-3824,-2697,-1052
-3819,-2680,-1057
-3813,-2675,-1196
-3785,-2670,-1238
-3745,-2627,-1374
-3744,-2632,-1466
-3569,-2650,-1685
-3419,-2678,-1858
-3137,-2702,-1899
-2888,-2742,-2149
-2777,-2755,-2201
-2675,-2787,-2298
-2295,-2918,-2559
-2248,-2920,-2605
-2055,-2920,-2645
-2017,-2920,-2693
-1920,-2905,-2795
-1877,-2886,-2816
-1835,-2902,-2878
-1795,-2885,-2896
-1767,-2886,-2871
-1748,-2873,-2875
-1729,-2838,-2881
-1719,-2848,-2796
-1699,-2840,-2807
-1982,-2862,-2602
-2071,-2858,-2331
-2398,-2858,-1896
-2469,-2848,-1784
-2492,-2836,-1481
-2569,-2831,-1369
-2660,-2671,-996
-2723,-2626,-899
-2781,-2583,-746
-2942,-2408,-367
-2954,-2375,-267
-2966,-2347,-15
-2977,-2325,143
-2993,-2010,412
-3013,-1918,520
-2969,-1749,780
-2926,-1639,940
-2906,-1557,1137
-2903,-1482,1214
-2888,-1340,1386
-2872,-1229,1456
-2847,-1090,1569
-2404,-830,1709
-2132,-379,1870
-1399,46,1972
-1361,505,2112
-920,1179,2416
-851,1527,2649
-776,1689,3054
-676,2288,3130
-556,2439,3210
-325,2514,3296
-205,2576,3295
29,2633,3293
125,2679,3289
191,2411,3284
247,2346,3195
298,2081,2886
580,1926,2696
700,1744,2372
800,1693,2210
898,1298,2193
942,1252,2063
973,1107,1603
992,1056,1189
1010,948,988
1139,920,880
1176,875,700
1173,744,396
1169,655,-336
1119,637,-424
974,484,-712
974,345,-761
835,265,-1096
653,194,-1179
611,-40,-1497
383,-391,-1831
-214,-995,-2062
-676,-1052,-2200
-1073,-1480,-2478
-1244,-1744,-2715
-1676,-2124,-2940
-1760,-2232,-3181
-2776,-2982,-3411
-2788,-3128,-3704
-2791,-3530,-3811
-2795,-3567,-4160
-2798,-3622,-4206
-2841,-3647,-4280
-2848,-3680,-4509
-2922,-3743,-4552
-2878,-3822,-4630
-2888,-3862,-5010
-2894,-3923,-5039
-2901,-3971,-5062
-2908,-4070,-5113
-2991,-4167,-5140
-3127,-4314,-5141
-3381,-4603,-5139
-3417,-4656,-5138
-3516,-4687,-5111
-3635,-4730,-5100
-3758,-4788,-5083
-3829,-4849,-4911
-4003,-5051,-4847
-4258,-5398,-4796
-4342,-5459,-4444
-4424,-5444,-4184
-4504,-5427,-3987
-4581,-5410,-3793
-4646,-5390,-3550
-4625,-5368,-3396
-4089,-4994,-3039
-3785,-4785,-2968
-3487,-4131,-2456
-2987,-3925,-2288
-2434,-3745,-2245
-1925,-3144,-2039
-1881,-3022,-1766
-1723,-2853,-1732
-1173,-2677,-1668
-1134,-2541,-1583
-987,-2314,-1512
-938,-2275,-1532
-763,-2023,-1512
-766,-1815,-1156
-688,-1531,-981
-683,-1502,-618
-778,-938,-229
-852,-718,-155
-872,-278,323
-926,-277,461
-926,-277,461
-946,-277,461
-890,-277,461
-906,-281,458
-898,-291,450
-898,-526,127
-874,-1162,-515
-795,-1458,-973
-215,-1586,-1786
42,-1569,-1906
161,-1707,-2583
568,-1828,-2711
1014,-1739,-3314
1269,-1506,-3500
1502,-1267,-3573
1726,-1025,-3449
1911,-784,-3328
2080,-532,-3192
1845,-239,-3039
1930,-45,-2852
1646,207,-2431
1475,386,-2191
1435,584,-1808
1349,704,-1499
1090,671,-1297
999,704,-1105
633,656,-1050
594,645,-1024
439,164,-1049
162,-83,-1049
-216,-533,-1091
-415,-693,-1121
-811,-1403,-1356
-932,-1444,-1500
-947,-1783,-1787
-981,-2022,-2248
-968,-2250,-2487
-953,-2501,-2894
-949,-2501,-3071
-929,-2516,-3911
-875,-2522,-4044
-874,-2525,-4272
-701,-2562,-4285
-496,-2634,-4659
-451,-2684,-4840
-398,-2649,-4907
-355,-2631,-5384
-321,-2631,-5395
-485,-2668,-5960
-1043,-3360,-5962
-1093,-3560,-6096
-1478,-3739,-6154
-2124,-4777,-6149
-2650,-5166,-6172
-2750,-5441,-6142
-3337,-5635,-6131
-3679,-5932,-6111
-3982,-6330,-6099
-4126,-6341,-6071
-4388,-6352,-6054
-4499,-6363,-6042
-4566,-6373,-5466
-4601,-6382,-5455
-4657,-6362,-5232
-4721,-6111,-4990
-4700,-5641,-4717
-4459,-4721,-3919
-4256,-4000,-2737
-3639,-3423,-2462
-3387,-2461,-1728
-2649,-1924,-1556
-2365,-1392,-658
-2033,-981,-326
-1518,-126,20
-61,464,263
461,967,277
768,1631,370
1711,1759,507
2024,1923,425
2184,1918,532
2444,2475,659
2773,2630,601
3017,2764,487
3424,3019,409
3615,2931,367
3652,2803,328
3674,2893,166
3682,2725,261
3716,2672,303
3729,2622,360
3682,2565,226
3411,2409,567
2901,2331,587
2809,2198,508
2619,2112,447
2493,2062,365
2380,1928,274
2301,1799,197
2237,1708,213
2210,1652,165
2172,1630,109
2107,1583,67
2055,1564,38
2046,1550,10
1987,1537,-4
1963,1464,64
1954,1471,84
1964,1488,216
1984,1626,315
1986,1658,423
1985,1689,580
1977,1701,627
1916,1741,809
1926,1639,901
1795,1675,942
1771,1615,981
1739,1655,1119
1687,1659,1200
1505,1629,1279
1339,1653,1356
1193,1651,1506
1026,1608,1830
925,1578,1910
834,1504,2233
740,1638,2193
653,1579,2274
586,1461,2237
530,1563,2209
334,1505,2127
666,1417,2022
499,1213,1915
298,1033,1773
321,770,1667
220,698,1298
284,669,1018
350,507,862
336,547,727
517,482,604
480,547,509
406,595,486
306,626,473
183,708,586
44,707,662
-79,711,900
-323,770,1063
-585,755,1653
-811,742,1744
-1125,828,2086
-1427,707,2164
-1651,586,2461
-1952,578,2542
-2172,447,2609
-2478,235,2560
-2587,40,2437
-2797,-203,2281
-2759,-262,2147
-3041,-481,1992
-3244,-787,1889
-3515,-1072,1662
-3735,-1323,1445
-3945,-1609,1257
-4251,-1946,948
-4513,-2249,613
-4691,-2571,283
-4907,-2977,-67
-5003,-3363,-392
-5058,-3665,-809
-5136,-3872,-1061
-5052,-4124,-1447
-4985,-4335,-1801
-4938,-4530,-2165
-4775,-4644,-2495
-4536,-4727,-2845
-4119,-4763,-3138
-3664,-4796,-3428
-3061,-4729,-3688
-2484,-4620,-3923
-1976,-4384,-4076
-1595,-4091,-3983
-1096,-3895,-4078
-585,-3668,-4144
