-3774,-5173,-6066
-3744,-5172,-5959
-3644,-4978,-5801
-3425,-4845,-5631
-3461,-4894,-5590
-3423,-4849,-5515
-3161,-4584,-5357
-3110,-4260,-5098
-3097,-4218,-4965
-3151,-4156,-4956
-3171,-4131,-4760
-3192,-4136,-4567
-3214,-4027,-4197
-3246,-4045,-4097
-3300,-4059,-4087
-3369,-4072,-4021
-3436,-4084,-4010
-3678,-4093,-3971
-3686,-4099,-3862
-3692,-4161,-3828
-3694,-4161,-3791
-3692,-4161,-3745
-3684,-4161,-3729
-3625,-4161,-3709
-3483,-3878,-3623
-3366,-3850,-3636
-3251,-3774,-3630
-3200,-3756,-3628
-3097,-3711,-3562
-3007,-3688,-3601
-2625,-3173,-3431
-2554,-3127,-3372
-2485,-2912,-3267
-2389,-2867,-3213
-2366,-2818,-3154
-2300,-2693,-3057
-2278,-2446,-2714
-2211,-2313,-2538
-2143,-2299,-2468
-2139,-2152,-2245
-2158,-1850,-2105
-1973,-1712,-2003
-1989,-1558,-1715
-1694,-1262,-1448
-1736,-935,-986
-1733,-761,-644
-1789,-832,-566
-1735,-354,9
-1623,-395,100
-1697,-435,169
-1600,-196,634
-1660,-200,645
-1272,34,748
-1373,16,903
-1248,-53,967
-958,300,1170
-1036,250,1260
-985,193,1217
-1044,59,1166
-1035,-68,1110
-1043,-104,1074
-1043,-162,1047
-1083,-212,1019
-1080,-256,970
-1078,-295,905
-1005,-300,869
-964,-315,863
-863,-273,653
-844,-220,625
-752,-174,611
-658,-139,628
-494,-56,609
-418,260,607
-149,344,599
29,392,596
426,663,589
628,864,579
848,897,565
1028,1045,486
1477,1435,410
2109,1984,349
2300,1961,288
2819,2014,274
2970,2124,206
3516,2257,95
3531,2422,-17
3805,2580,-160
4017,2492,-277
4171,2540,-384
4242,2417,-533
4190,2345,-706
4246,2246,-876
4211,2134,-1044
4165,1981,-1233
4094,1773,-1433
3972,1566,-1647
3751,1369,-1828
3607,1156,-2063
3444,917,-2272
3205,636,-2421
2869,410,-2595
2611,119,-2688
2318,-186,-2858
2010,-495,-3053
1669,-801,-3192
1375,-1089,-3209
1121,-1404,-3315
769,-1709,-3400
511,-1922,-3377
120,-2173,-3384
-136,-2356,-3334
-415,-2559,-3449
-691,-2696,-3444
-969,-2919,-3430
-1197,-3005,-3372
-1410,-3106,-3313
-1600,-3169,-3235
-1775,-3217,-3148
-1887,-3018,-3061
-1983,-2999,-2696
-1889,-2942,-2538
-1990,-2935,-2370
-1928,-2370,-1860
-1926,-2262,-1765
-1908,-1884,-1703
-1899,-1688,-1465
-1825,-1566,-1404
-1811,-1500,-1358
-1778,-1478,-1266
-1773,-1416,-1128
-1772,-1382,-1126
-1772,-1315,-1126
-1562,-1275,-1274
-1538,-1090,-1322
-1473,-1090,-1323
-1473,-1090,-1323
-1473,-1090,-1327
-1464,-1090,-1327
-1464,-1303,-1472
-1473,-1319,-1732
-1473,-1366,-1745
-1476,-1939,-2552
-1496,-2083,-2595
-1493,-2320,-2866
-1488,-2586,-3248
-1482,-2793,-3443
-1523,-2808,-3548
-1608,-3241,-3835
-1740,-3592,-4391
-1842,-3877,-4930
-1886,-4108,-5066
-2080,-4952,-5908
-2227,-5039,-6629
-2350,-5436,-7050
-2422,-5598,-7077
-2276,-5772,-7278
-2583,-5955,-7317
-2701,-6146,-7285
-2361,-5826,-7332
-2159,-5719,-7389
-2204,-5671,-7400
-1960,-5249,-7233
-1870,-5181,-7300
-1655,-5083,-7308
-1667,-5256,-7294
-1554,-4847,-7225
-1426,-4902,-7307
-1168,-4915,-7365
-883,-4719,-7280
-1015,-4675,-7226
-710,-4432,-7195
-752,-4245,-6867
-710,-4107,-6730
-861,-4308,-6623
-869,-4078,-6193
-405,-3518,-5849
-515,-3586,-5606
-411,-2879,-4754
-498,-2784,-4508
-552,-2678,-3961
-640,-2679,-3966
-717,-2724,-3946
-794,-2441,-3637
-650,-2304,-3317
-691,-2234,-3172
-716,-2205,-2867
-732,-2102,-2812
-556,-1902,-2535
-539,-1549,-2074
-337,-1225,-1876
-316,-1194,-1685
-296,-1181,-1671
-282,-1137,-1656
-253,-1101,-1642
-242,-1100,-1630
-154,-1090,-1688
-138,-1029,-1684
-115,-1029,-1741
-129,-1034,-1920
-106,-1195,-1978
-128,-1239,-2005
-104,-1416,-2211
-77,-1591,-2563
-135,-1651,-2691
-210,-1913,-3022
-285,-2217,-3487
-375,-2453,-3843
-465,-2797,-4369
-545,-2897,-4667
-626,-3303,-5039
-742,-3592,-5270
-835,-3687,-5475
-927,-3779,-5502
-1022,-3871,-5522
-1129,-3960,-5566
-1239,-4033,-5590
-1170,-4087,-5607
-1184,-3878,-5618
-955,-3841,-5623
-948,-3860,-5579
-722,-3682,-5559
-641,-3610,-5559
-546,-3523,-5539
-131,-3400,-5543
-74,-3351,-5507
421,-3290,-5494
502,-2754,-5474
830,-2641,-5425
948,-2539,-5379
1036,-2375,-5206
1251,-2144,-5062
1357,-1860,-4830
1460,-1673,-4624
1559,-1494,-4480
1541,-1365,-3995
1574,-1190,-3855
1542,-1023,-3722
1569,-742,-3671
1553,-488,-3216
1522,-455,-3133
1440,-329,-3069
1354,-282,-2674
1073,-291,-2589
776,-320,-2294
710,-309,-2070
324,-305,-1969
9,-335,-1736
-228,-386,-1803
-470,-483,-1332
-554,-522,-1269
-543,-612,-1241
-1053,-562,-1018
-1093,-581,-881
-1361,-606,-926
-1342,-577,-843
-1531,-584,-843
-1487,-601,-568
-1707,-740,-488
-1933,-821,-344
-1904,-754,-225
-1980,-752,-92
-1919,-765,202
-2164,-701,528
-2116,-596,618
-2097,-475,797
-2150,-558,941
-2073,-443,1289
-2348,-330,1437
-2239,-306,1729
-2452,-230,1863
-2572,-259,2019
-2840,-309,2149
-2703,-203,2245
-2742,-156,2351
-2715,-93,2427
-2595,9,2507
-2490,55,2570
-2399,155,2627
-2309,232,2669
-2157,258,2408
-2140,227,2316
-2095,207,2264
-2080,114,2100
-2095,0,2073
-2151,-73,1952
-2194,-313,1693
-2368,-439,1542
-2576,-956,1107
-2725,-1217,685
-2787,-1382,300
-2961,-1491,170
-3040,-1719,28
-3190,-1852,-305
-3258,-2111,-657
-3315,-2342,-1043
-3346,-2481,-1302
-3372,-2603,-1615
-3370,-2632,-1865
-3364,-2654,-2151
-3243,-2677,-2228
-3257,-2700,-2231
-3252,-2717,-2232
-3021,-2323,-2233
-2988,-2271,-2234
-2960,-2182,-2234
-2877,-2000,-2222
-2841,-1978,-2091
-2771,-1929,-2058
-2714,-1860,-2057
-2621,-1846,-1997
-2567,-1821,-1960
-2476,-1746,-1944
-2370,-1734,-1932
-2308,-1723,-1763
-2244,-1714,-1615
-2186,-1706,-1456
-2127,-1626,-1458
-2063,-1636,-1456
-1850,-1635,-1440
-1910,-1675,-1393
-1891,-1661,-1344
-1838,-1642,-1270
-1743,-1714,-1232
-1728,-1689,-1125
-1718,-1715,-1042
-1710,-1705,-945
-1705,-1688,-840
-1781,-1637,-656
-1763,-1598,-440
-1731,-1527,-16
-1715,-1435,247
-1786,-1214,519
-1806,-988,782
-1849,-795,1035
-1837,-653,1383
-1833,-475,1672
-1811,-333,2081
-1746,-128,2349
-1673,521,3166
-1529,731,3580
-1463,1173,4269
-1340,1475,4604
-1211,1827,5056
-1050,2235,5461
-963,2714,5859
-765,2810,6305
-581,3401,6623
-399,3572,6655
-242,3765,6775
-67,3879,6802
69,3995,6851
227,4194,6936
378,4417,6982
555,4608,7000
728,4765,7017
894,4857,7032
1069,4946,7047
1235,5022,7055
1414,5086,7062
1622,5155,7077
1768,5240,6498
1985,5014,6163
2178,4875,5665
2384,4331,4924
2581,3909,3971
2700,3013,3246
2680,2809,2185
2631,1871,1304
2376,1599,625
2201,383,-922
2051,-430,-1606
1827,-1193,-2487
1519,-1911,-2950
1316,-2052,-3108
1085,-2368,-3098
601,-2471,-3136
435,-2608,-3106
156,-2681,-3073
-14,-2749,-3007
-522,-2827,-2966
-710,-2898,-2909
-928,-2910,-2709
-1102,-2920,-2565
-1287,-2885,-2319
-1494,-2786,-2200
-1612,-2675,-2017
-1700,-2449,-1613
-1543,-2072,-1377
-1519,-1606,-935
-1485,-1335,-496
-1524,-985,-72
-1576,-614,366
-1547,-386,678
-1426,270,1360
-1289,543,1798
-1202,742,2075
-1120,1025,2443
-1057,1138,2760
-1132,1226,2902
-1047,1276,2919
-986,1335,2931
-946,1378,2931
-952,1392,2931
-943,1358,2931
-937,1307,2919
-952,1207,2793
-968,1053,2760
-999,586,2379
-1045,315,1969
-1050,147,1436
-1049,-329,893
-924,-650,697
-852,-956,185
-741,-1025,-118
-577,-1172,-332
-449,-1317,-1178
-389,-1376,-1360
-342,-1629,-1738
-319,-1843,-1766
-337,-1915,-2019
-337,-1959,-2270
-386,-2047,-2317
-466,-2180,-2550
-724,-2349,-2680
-871,-2496,-2680
-1115,-2514,-2703
-1270,-2552,-2703
-1451,-2557,-2703
-1514,-2557,-2680
-1514,-2519,-2639
-1514,-2510,-2608
-1514,-2510,-2590
-1514,-2506,-2564
-1461,-2441,-2572
-1451,-2252,-2566
-1249,-1999,-2573
-917,-1957,-2585
-591,-1888,-2659
-530,-1809,-2686
-264,-1729,-2783
-150,-1649,-3083
-64,-1563,-3135
16,-1501,-3356
91,-1729,-3544
443,-1673,-3638
519,-1695,-3626
594,-1624,-3647
667,-1545,-3625
739,-1451,-3563
797,-1337,-3510
654,-1270,-3478
626,-1205,-3406
522,-1155,-3351
507,-1055,-3321
505,-925,-3314
502,-721,-3214
499,-605,-2792
626,-190,-2624
621,182,-2666
1199,201,-2657
1346,150,-2579
1370,396,-2634
1490,233,-2807
1604,37,-2967
1886,-203,-3172
1812,-493,-3361
1713,-710,-3432
1592,-806,-3496
1474,-1122,-3667
1409,-1467,-3818
1082,-1816,-3892
784,-2086,-3990
481,-2377,-3787
253,-2524,-3599
-81,-2617,-3377
-423,-2759,-3261
-643,-2852,-3143
-834,-2787,-2937
-998,-2429,-2460
-1181,-2105,-1843
-1363,-1873,-1313
-1493,-1816,-1151
-1635,-1750,-853
-1697,-1514,-625
-1728,-1328,-402
-1665,-1165,-124
-1590,-848,138
-1483,-668,327
-1340,-239,732
-1201,-20,852
-966,167,1004
-802,462,1409
-447,795,1527
-247,998,1618
21,1380,1702
266,1506,1645
538,1589,1572
728,1654,1485
910,1703,1407
1055,1591,1258
1192,1631,1025
1322,1553,861
1422,1434,224
1505,1135,-81
1594,1048,-242
1703,853,-459
1753,740,-743
1636,608,-979
1626,459,-1505
1543,163,-1672
1410,-595,-2458
1259,-745,-2545
1086,-880,-2797
943,-1143,-2833
847,-1370,-2861
356,-1535,-2889
283,-1569,-2909
-201,-1678,-2836
-210,-1669,-2836
-360,-1651,-2776
-709,-1642,-2452
-752,-1642,-2406
-1232,-1587,-2027
-1233,-1542,-1898
-1237,-1419,-1831
-1312,-1238,-1552
-1300,-1242,-1339
-1299,-1246,-1343
-1293,-1250,-1348
-1389,-1242,-1353
-1601,-1234,-1357
-1667,-1229,-1362
-1804,-1360,-1781
-2174,-1835,-2009
-2215,-2169,-2497
-2228,-2226,-2624
-2220,-2764,-3337
-2441,-3113,-3611
-2506,-3336,-3642
-2604,-3401,-3982
-2649,-3420,-4048
-2754,-3864,-4216
-3161,-4483,-4586
-3529,-4692,-4627
-3775,-5237,-4943
-4033,-5396,-5202
-4500,-5731,-5267
-4530,-6258,-5584
-5184,-6461,-5888
-5195,-6982,-6312
-5339,-7108,-6495
-5478,-7182,-6600
-5443,-7173,-6600
-5391,-7163,-6600
-5338,-7153,-6600
-5305,-7143,-6600
-5273,-7076,-6600
-5223,-6753,-6279
-4578,-6065,-6007
-4347,-5920,-5966
-4283,-5543,-5560
-3584,-4853,-5271
-3525,-4473,-4717
-3079,-3933,-4574
-2857,-3960,-4595
-2196,-3344,-4420
-1807,-3085,-4440
-1837,-3190,-4490
-1858,-3228,-4512
-1909,-3008,-4492
-1904,-3091,-4573
-1976,-3190,-4441
-1952,-3279,-4476
-2073,-3452,-4574
-2143,-3589,-4672
-2206,-3723,-4768
-2411,-3856,-4839
-2622,-4030,-4821
-2851,-4282,-4599
-3234,-4454,-4453
-3516,-4520,-4297
-3909,-4549,-3973
-4116,-4563,-3710
-4327,-4572,-3052
-4588,-4442,-2634
-4731,-4236,-2125
-4760,-3937,-1690
-4762,-3437,-1042
-4735,-3149,-446
-4539,-2925,-128
-4415,-2628,258
-4296,-2374,725
-4356,-2135,937
-4223,-1915,1197
-3988,-1716,1379
-3734,-1502,1550
-3642,-1370,1731
-3535,-1132,1965
-3412,-911,2191
-3265,-683,2469
-3093,-436,2724
-2875,-177,2972
-2636,26,3223
-2365,387,3497
-2028,738,3684
-1627,1164,3965
-1108,1569,4239
-574,2075,4761
-40,2669,5179
432,2930,5271
1073,3261,5340
1649,4104,5387
2642,4619,5403
3814,5181,5402
4713,5432,5440
5000,5688,5442
5347,6191,5746
5565,6273,5732
5814,6855,6180
5987,6963,6184
6109,7156,6860
6210,7536,7191
6287,7578,7447
6367,7611,8050
6378,7656,8025
6443,7694,7999
6508,7732,7972
5762,7769,7944
5782,7805,7915
5521,7380,7899
5336,6927,7730
5364,6931,7641
5412,6746,7594
5397,6600,7448
5352,6578,7433
5331,6522,7308
5305,6402,7192
5278,6351,6314
5314,5483,5265
5241,5433,4916
5229,5380,4706
5225,5224,4307
5125,5098,3902
4914,4586,3500
4873,4356,3366
4678,3783,1954
4152,3372,735
3267,2702,560
2087,1567,53
1915,1436,-10
617,409,-73
527,277,-134
280,24,-223
-803,-392,-321
-1250,-745,-396
-2565,-1431,-416
-2944,-1644,-499
-3816,-2504,-653
-4415,-2800,-1134
-4522,-3323,-1200
-4755,-3708,-1306
-5328,-3850,-1587
-5317,-3951,-1790
-5408,-4081,-1868
-5451,-4224,-2015
-5467,-4378,-2145
-5659,-4686,-2316
-5660,-4891,-2456
-5645,-5106,-2764
-5557,-5347,-3019
-5449,-5474,-3403
-5260,-5498,-3688
-5040,-5515,-4061
-4885,-5663,-4251
-4484,-5682,-4437
-4276,-5659,-4671
-4098,-5601,-4825
-3926,-5528,-4987
-3782,-5340,-4996
-3548,-5246,-5119
-3555,-5157,-5183
-3350,-5103,-5371
-3187,-5034,-5500
-2954,-5021,-5593
-2690,-5028,-5630
-2354,-4832,-5760
-2139,-4629,-5723
-1846,-4325,-5814
-1571,-4147,-5804
-1315,-4005,-5740
-1132,-3861,-5772
-942,-3615,-5719
-857,-3400,-5699
-925,-3641,-5634
-1133,-3526,-5770
-1100,-3662,-5753
-936,-3620,-5698
-1123,-3526,-5653
-1115,-3437,-5606
-1022,-3374,-5557
-926,-3315,-5508
-944,-3232,-5430
-858,-2992,-5312
-785,-2801,-5088
-657,-2743,-4947
-611,-2468,-4466
-612,-2136,-4464
-613,-1751,-4394
-613,-1545,-4261
-1006,-1559,-3345
-1069,-1603,-3364
-1287,-1626,-3011
-1353,-1631,-2836
-1541,-1637,-2820
-1773,-1653,-2859
-2082,-2120,-2704
-2760,-2169,-2509
-2794,-2211,-2497
-3400,-2384,-2488
-3724,-2761,-2481
-3754,-2934,-2395
-3801,-3205,-2178
-3799,-3325,-2201
-3868,-3359,-2268
-4006,-3422,-2228
-3970,-3582,-2178
-3954,-3506,-2132
-4033,-3885,-2111
-4095,-3830,-2016
-4126,-4276,-1899
-4174,-4239,-1784
-4273,-4162,-1731
-4336,-4100,-1776
-4314,-4056,-1620
-4350,-3948,-1633
-4438,-3870,-1462
-4497,-3791,-1255
-4544,-3635,-1008
-4613,-3489,-795
-4621,-3231,-505
-4567,-3101,-221
-4624,-2851,9
-4485,-2559,284
-4396,-2256,583
-4177,-1703,404
-3930,-1078,-219
-3593,-714,1847
-3142,-205,2015
-2756,119,2164
-2347,620,2292
-1963,932,2346
-1476,1248,2380
-1088,1499,2205
-729,1728,2135
-140,1925,2048
196,2054,1863
528,2127,1779
843,2136,1665
1127,2192,1523
1530,2291,1384
1721,2270,1305
1929,2363,1185
2352,2438,1110
2569,2466,988
3067,2416,878
3131,2517,873
3213,2534,788
3230,2454,687
3235,2393,578
3248,2314,493
3230,2246,891
3199,2198,884
3187,2139,944
3171,2098,975
3113,2136,1488
3079,2130,1499
2990,2348,1672
2993,2485,2188
2771,2921,2284
2726,3087,3166
2657,3258,3285
2596,3318,3370
2481,3324,3408
2401,3310,3530
2301,3254,3709
2198,3342,3794
2080,3332,4074
1971,3251,4046
1834,3126,3995
1710,3031,3930
1578,2923,3862
1434,2831,3817
1336,2728,3712
1199,2633,3613
1053,2426,3466
1002,2266,3276
948,2134,2936
897,2014,2624
848,1478,2024
795,1204,1677
740,1097,1574
677,990,1499
624,955,1275
473,624,1175
218,500,737
138,201,600
27,45,376
-33,-698,-390
-168,-825,-545
-232,-904,-619
-305,-1004,-874
-975,-1735,-1087
-1475,-2051,-1223
-1454,-2415,-1487
-1536,-2595,-1915
-1566,-2599,-2493
-1624,-2986,-2637
-1808,-3184,-2724
-1853,-3189,-2724
-1828,-3194,-2724
-1931,-3199,-2713
-1682,-3143,-2683
-1741,-2739,-2583
-1699,-2741,-2378
-1791,-2647,-2302
-1863,-2639,-2170
-1577,-2508,-2025
-1681,-2397,-1935
-1763,-2278,-1559
-1792,-2186,-1422
-1863,-2124,-1031
-1918,-2072,-939
-1970,-2038,-717
-2120,-1684,-318
-2198,-1573,89
-2365,-1539,552
-2552,-1525,676
-2621,-1525,679
-2647,-1525,691
-2652,-1537,846
-2726,-1560,880
-2667,-1543,851
-2667,-1593,846
-2665,-1611,771
-2582,-1605,702
-2597,-1514,653
-2612,-1608,552
-2538,-1585,460
-2401,-1671,368
-2302,-1660,254
-2290,-1736,19
-2272,-1657,-28
-2317,-1874,-176
-2285,-1923,-161
-2409,-2014,-479
-2670,-2138,-626
-2671,-2203,-829
-2637,-2262,-913
-2662,-2326,-1056
-2653,-2369,-1150
-2637,-2418,-1352
-2656,-2365,-1347
-2597,-2398,-1439
-2614,-2396,-1488
-2591,-2383,-1615
-2649,-2403,-1754
-2679,-2420,-1822
-2771,-2543,-1888
-2825,-2746,-1952
-2938,-2810,-2015
-2950,-3189,-2359
-2915,-3248,-2856
-2896,-3437,-3219
-2809,-3425,-3333
-2630,-3483,-3521
-2431,-3450,-3686
-2263,-3379,-3714
-2058,-3262,-3757
-1916,-3250,-3798
-1783,-3187,-3809
-1683,-3063,-3824
-1518,-2958,-3868
-1369,-2840,-3819
-1413,-2908,-3864
-1306,-2888,-3871
-1320,-2758,-3923
-1235,-2914,-3887
-1434,-2860,-3999
-1408,-2810,-3984
-1559,-2699,-3930
-1866,-2834,-3886
-1839,-2994,-3937
-1874,-3007,-3990
-2230,-3328,-4270
-2595,-3491,-4273
-2785,-3986,-4786
-2954,-4248,-4827
-2939,-4186,-4896
-2895,-4238,-4936
-2882,-4472,-5435
-2899,-4535,-5490
-2991,-4741,-5784
-2998,-4885,-5841
-2995,-4983,-6306
-2927,-5122,-6440
-2771,-5163,-6681
-2691,-5379,-6862
-2612,-5312,-7176
-2390,-5433,-7360
-2170,-5321,-7351
-2065,-5229,-7493
-1931,-5126,-7479
-1758,-5144,-7591
-1668,-5032,-7605
-1587,-4939,-7610
-1492,-4867,-7573
-1419,-4819,-7565
-1364,-4748,-7534
-1340,-4726,-7534
-1343,-4690,-7343
-1324,-4690,-7469
-1340,-4580,-7343
-1388,-4580,-7343
-1440,-4581,-7288
-1501,-4595,-7268
-1587,-4666,-7090
-1658,-4520,-6891
-1643,-4375,-6870
-1715,-4203,-6038
-1657,-4174,-5929
-1298,-3259,-4989
-815,-2799,-4982
-414,-2529,-4463
-358,-2268,-4264
-170,-1853,-3476
-50,-1809,-3341
31,-879,-2655
168,-780,-2471
268,-463,-2201
308,-302,-1811
462,-183,-1523
430,-62,-1041
387,264,-692
497,477,-111
322,900,432
347,868,564
63,992,972
82,974,1025
-139,926,1051
-266,1035,1356
-439,1014,1529
-451,933,1559
-569,870,1590
-697,903,1657
-763,878,1848
-830,783,1848
-871,1004,2161
-742,955,2396
-600,962,2471
-428,1266,2466
-310,1381,2477
-62,1548,2575
155,1581,2608
257,1671,2729
948,1737,2757
1244,2190,2856
1755,2443,3115
2112,2513,3130
2276,2877,3187
2294,2897,3313
2298,2897,3362
2306,2908,3393
2342,2968,3446
2342,3094,3484
2342,3094,3607
2342,3094,3697
2342,3150,4083
2306,3150,4098
2276,3150,4098
2239,3145,4098
2005,2941,4098
1763,3087,4267
1982,3231,4302
1736,3218,4302
1709,3205,4297
1673,3191,4093
2140,3311,4091
2105,3269,4087
2115,3249,4256
2122,3271,4230
2201,3217,4191
2461,3155,4143
2470,3085,4009
2467,2986,3785
2440,2902,3763
2406,2828,3278
2371,2785,3179
2353,2635,3128
2341,2339,2756
2222,2187,2623
2257,1817,2504
2045,1855,2444
1789,1692,2321
1878,1556,2236
1826,1447,2078
1766,1423,1923
1696,1457,1878
1543,1468,1882
1168,1418,1743
1296,1371,1799
1054,1419,1953
771,1156,1954
482,1049,1857
384,972,1634
235,909,1691
161,719,1557
-31,685,1416
-146,535,1306
-287,456,1273
-454,442,1195
-614,324,1164
-735,212,1069
-842,61,1015
-999,-95,917
-1151,-233,787
-1276,-356,651
-1375,-486,534
-1430,-644,413
-1517,-734,303
-1445,-817,-82
-1182,-910,-169
-1205,-978,-438
-1172,-952,-496
-1096,-906,-531
-1033,-793,-574
-977,-817,-618
-909,-796,-692
-835,-622,-713
-808,-624,-698
-879,-542,-720
-760,-444,-807
-338,-376,-813
-296,-278,-806
-430,-194,-803
-528,-123,-748
-681,-103,-668
-890,-109,-583
-943,-135,-498
-1117,-151,-414
-1259,-127,-305
-1151,-125,-242
-1251,-171,-171
-1259,-239,-54
-1473,-193,-43
-1704,-295,-53
-1828,-333,-83
-2024,-573,-112
-2143,-677,-270
-2303,-919,-289
-2476,-1052,-651
-2676,-1313,-933
-2902,-1677,-1313
-3080,-2060,-1395
-3187,-2178,-1624
-3270,-2788,-2225
-3399,-2930,-2384
-3793,-3654,-2855
-3846,-4065,-3449
-3724,-4290,-3723
-3691,-4378,-3847
-3487,-4351,-3966
-3509,-4298,-4074
-3373,-4216,-4169
-3363,-4196,-4283
-2970,-4191,-4281
-2471,-4009,-3914
-2098,-3829,-3961
-1547,-3300,-3932
-979,-2987,-3867
-610,-2759,-3850
-236,-2277,-3529
184,-1853,-3375
1704,-1033,-2929
2115,-432,-2583
2458,750,-2094
2838,1247,-1326
3054,1688,-629
3337,1976,-138
3354,2300,344
3331,2640,891
3312,2848,1197
3299,3082,1443
3255,3281,1716
3411,3718,2334
3682,4080,2515
3628,4235,2795
3768,4338,2974
3766,4478,3070
3825,4489,3148
3780,4497,3240
3735,4499,3288
3729,4479,3326
3713,4474,3350
3747,4470,3375
3673,4379,3399
3656,4324,3191
3601,4125,3169
3588,4089,3139
3594,4032,3150
3558,3753,2623
3654,3511,2562
3642,3375,2347
3646,3320,2129
3684,3185,1927
3688,3215,1935
3689,3142,1964
3685,3125,1994
3682,3110,2032
3660,3081,2077
3628,3066,2147
3207,2921,2190
2911,2911,2481
2785,2812,2639
2366,2784,2958
1966,2759,3013
1882,2680,3079
1818,2657,3301
1728,2621,3490
1671,2532,3510
1561,2411,3642
843,2336,3846
463,2194,3925
330,1977,4032
-156,1815,3981
-394,1723,3960
-760,1610,3908
-1009,1507,3981
-1189,1405,3943
-1309,1263,4041
-1384,1151,4016
-1509,1041,4122
-1699,994,4089
-1845,875,4107
-1934,846,4033
-2123,714,3916
-2296,583,3880
-2487,452,3760
-2753,321,3668
-3002,-56,3560
-3218,-243,3643
-3633,-548,3319
-3905,-871,3024
-4459,-1320,2857
-4691,-1693,2524
-4798,-1836,2375
-4877,-1978,2198
-4953,-2119,1964
-5038,-2312,1788
-5121,-2432,1583
-5183,-2552,1418
-4929,-2670,1082
-4897,-2780,942
-4882,-2855,785
-4832,-2922,583
-4843,-2946,189
-4599,-3014,57
-3895,-2812,-19
-3856,-2737,-146
-3345,-2261,-205
-3297,-2279,-387
-3070,-2298,-470
-3034,-2290,-506
-3021,-2244,-542
-2546,-2238,-549
-2452,-2037,-557
-2425,-1846,-557
-2234,-1788,-557
-2100,-1701,-531
-2011,-1576,-496
-1979,-1534,-496
-1598,-1353,-454
-1574,-1019,-154
-1301,-770,-41
-1307,-729,131
-1257,-685,164
-1120,-645,183
-1079,-528,189
-1056,-431,206
-917,-361,292
-825,-305,286
-765,-227,316
-719,77,297
-342,202,281
-311,177,197
-389,142,134
-490,99,69
-578,103,97
-551,1,97
-601,-22,128
-671,-104,125
-743,-217,-14
-808,-273,-185
-852,-418,-266
-923,-469,-469
-979,-523,-492
-876,-645,-510
-896,-657,-519
-795,-686,-532
-764,-883,-766
-726,-993,-1010
-643,-1088,-1144
-641,-1094,-1384
-634,-1101,-1384
-594,-1107,-1384
-594,-1113,-1384
-573,-1133,-1384
-526,-1140,-1330
-550,-1146,-1330
-568,-1134,-1330
-578,-1055,-1328
-517,-1036,-1328
-268,-958,-1318
-252,-815,-1318
280,-708,-1328
653,-702,-1330
650,-714,-1582
818,-714,-1611
867,-701,-1805
954,-649,-1810
1050,-557,-2074
1107,-645,-2425
1062,-636,-2373
1041,-516,-2320
1125,-478,-2262
901,-402,-2212
976,-388,-1907
1039,-487,-1896
1000,-566,-1886
957,-479,-1853
684,-318,-1806
-151,-894,-1727
-114,-976,-1653
-51,-862,-1627
-338,-917,-1596
-333,-1112,-1566
-383,-1038,-1544
-365,-1077,-1531
-578,-1088,-1675
-640,-1127,-1649
-663,-1117,-1651
-1030,-1321,-1655
-1262,-1355,-1514
-1387,-1551,-1509
-1437,-1568,-1637
-1411,-1645,-1649
-1498,-1659,-1665
-1506,-1682,-1677
-1591,-1890,-1706
-1633,-1940,-1835
-1605,-1973,-2020
-1562,-1957,-1946
-1497,-1944,-1970
-1405,-1939,-1985
-1206,-1816,-1999
-1113,-1783,-1944
-671,-1751,-1946
-449,-1372,-1733
-372,-1226,-1711
-270,-1165,-1700
-95,-1017,-1388
167,-947,-1379
292,-768,-1346
542,-705,-1219
624,-374,-1212
652,-262,-1095
673,-155,-840
686,-29,-786
614,-128,-786
618,-135,-822
600,-148,-822
601,-162,-825
538,-175,-803
72,-94,-629
53,-94,-529
-62,-207,-401
-192,-307,-405
-279,-376,-412
-459,-497,-406
-565,-671,-181
-1578,-725,-44
-1708,-713,-33
-2180,-849,52
-2617,-1040,55
-3156,-1256,55
-3475,-1269,55
-3530,-1289,-19
-3554,-1497,-19
-3935,-1659,-93
-3987,-1837,-235
-4094,-1869,-523
-4680,-2657,-971
-5496,-3201,-1074
-5758,-3679,-1502
-5833,-4124,-1916
-6957,-5174,-2170
-7197,-5448,-2657
-7847,-6178,-2817
-8212,-6460,-3310
-8992,-7414,-3340
-9202,-7909,-3977
-9262,-8163,-4055
-9521,-8445,-4225
-9530,-8569,-4213
-9547,-8524,-4152
-9563,-8455,-4098
-9579,-8362,-3998
-9594,-8266,-3897
-9348,-8104,-3698
-8457,-7302,-3683
-8452,-6945,-3460
-7821,-6335,-3366
-7712,-5985,-3222
-6904,-5587,-3208
-6523,-5236,-3149
-5746,-4764,-3126
-4927,-4481,-3239
-4519,-4096,-3279
-4438,-4025,-3331
-3658,-3848,-3362
-3383,-3848,-3395
-2942,-3848,-3586
-2908,-3839,-4105
-2874,-3821,-4105
-2839,-3793,-4543
-2796,-4054,-4761
-2747,-4077,-5071
-2756,-4454,-5271
-2875,-4852,-5878
-2858,-5529,-6227
-2834,-5512,-6728
-2754,-5659,-6783
-2676,-5661,-6960
-2690,-5736,-7034
-2900,-5775,-7034
-2851,-5931,-7034
-2890,-5931,-7034
-2990,-6144,-7034
-2926,-5895,-6960
-2853,-5871,-6938
-2779,-5664,-6736
-2704,-5630,-6716
